	Datetime	Open	High	Low	Close	Volume	EMA_100	Lag_1
1434	2022-02-01 23:54:00	38761.03	38766.34	38740.02	38751.12	4.38297	38712.6569	-9.909999999996217
1435	2022-02-01 23:55:00	38751.12	38757.0	38737.71	38740.48	3.89422	38712.5303	-10.639999999999418
1436	2022-02-01 23:56:00	38740.48	38741.42	38727.3	38731.38	3.89709	38712.3442	-9.10000000000582
1437	2022-02-01 23:57:00	38732.54	38732.54	38687.67	38695.33	13.42258	38711.748700000004	-36.049999999995634
1438	2022-02-01 23:58:00	38695.33	38710.92	38690.31	38706.24	5.94258	38711.2873	10.909999999996217
1439	2022-02-01 23:59:00	38706.24	38715.65	38689.83	38694.59	17.25248	38710.7129	-11.650000000001455
1440	2022-02-02 00:00:00	38694.59	38739.04	38692.56	38722.39	16.39465	38710.2868	27.80000000000291
1441	2022-02-02 00:01:00	38724.92	38786.36	38714.47	38763.09	14.60847	38710.5156	40.69999999999709
1442	2022-02-02 00:02:00	38763.08	38768.18	38715.64	38746.91	28.64245	38710.6095	-16.179999999993015
1443	2022-02-02 00:03:00	38746.9	38754.5	38725.0	38728.05	15.48239	38710.515100000004	-18.860000000000582
1444	2022-02-02 00:04:00	38728.05	38728.05	38714.0	38720.95	11.37676	38709.786	-7.100000000005821
1445	2022-02-02 00:05:00	38720.95	38730.46	38675.93	38675.95	15.71739	38708.986999999994	-45.0
1446	2022-02-02 00:06:00	38675.94	38675.95	38623.0	38624.58	42.44581	38707.8422	-51.36999999999534
1447	2022-02-02 00:07:00	38624.58	38654.66	38613.0	38654.65	12.92945	38706.9687	30.06999999999971
1448	2022-02-02 00:08:00	38654.65	38674.89	38640.45	38659.66	12.87464	38706.1661	5.010000000002037
1449	2022-02-02 00:09:00	38659.66	38696.62	38659.02	38686.7	7.84805	38705.7231	27.039999999993597
1450	2022-02-02 00:10:00	38686.7	38703.2	38682.49	38682.51	5.78538	38705.4179	-4.189999999995052
1451	2022-02-02 00:11:00	38682.52	38761.55	38681.91	38747.76	11.49664	38706.013399999996	65.25
1452	2022-02-02 00:12:00	38747.76	38816.87	38744.53	38814.15	14.77344	38707.1806	66.38999999999942
1453	2022-02-02 00:13:00	38812.24	38817.4	38783.03	38802.79	16.36077	38708.308300000004	-11.360000000000582
1454	2022-02-02 00:14:00	38798.43	38802.8	38763.78	38775.1	8.04023	38709.39139999999	-27.69000000000233
1455	2022-02-02 00:15:00	38775.1	38800.0	38758.53	38787.77	13.12937	38711.221399999995	12.669999999998254
1456	2022-02-02 00:16:00	38787.76	38816.55	38787.76	38805.44	21.3995	38713.490099999995	17.67000000000553
1457	2022-02-02 00:17:00	38805.44	38825.02	38801.94	38823.4	20.2046	38715.623	17.959999999999127
1458	2022-02-02 00:18:00	38823.4	38855.49	38809.09	38827.15	37.91994	38717.6935	3.75
1459	2022-02-02 00:19:00	38827.16	38827.16	38784.43	38804.95	9.59905	38719.405399999996	-22.200000000004366
1460	2022-02-02 00:20:00	38804.95	38844.85	38804.95	38837.63	14.66574	38721.431300000004	32.68000000000029
1461	2022-02-02 00:21:00	38837.63	38844.84	38831.77	38841.02	8.43676	38723.558800000006	3.389999999999418
1462	2022-02-02 00:22:00	38841.03	38855.92	38812.42	38823.88	23.89086	38725.512800000004	-17.139999999999418
1463	2022-02-02 00:23:00	38823.88	38828.0	38790.06	38799.42	13.22802	38727.1775	-24.459999999999127
1464	2022-02-02 00:24:00	38799.43	38806.04	38760.39	38761.88	9.04457	38728.4251	-37.54000000000087
1465	2022-02-02 00:25:00	38761.89	38761.89	38743.24	38756.55	8.1789	38729.4907	-5.32999999999447
1466	2022-02-02 00:26:00	38756.54	38797.6	38752.16	38783.28	7.81858	38730.4555	26.729999999995925
1467	2022-02-02 00:27:00	38783.27	38806.21	38783.27	38801.99	6.3034	38731.960900000005	18.709999999999127
1468	2022-02-02 00:28:00	38802.0	38816.46	38780.0	38780.0	9.11954	38733.163700000005	-21.989999999997963
1469	2022-02-02 00:29:00	38780.0	38785.43	38753.91	38754.14	4.4787	38734.095	-25.860000000000582
1470	2022-02-02 00:30:00	38754.14	38754.15	38695.17	38700.8	53.99416	38734.5507	-53.33999999999651
1471	2022-02-02 00:31:00	38700.79	38704.68	38626.23	38630.88	22.10077	38734.262	-69.92000000000553
1472	2022-02-02 00:32:00	38630.87	38643.69	38625.0	38625.01	21.39142	38733.8451	-5.869999999995343
1473	2022-02-02 00:33:00	38625.01	38625.01	38510.0	38517.26	90.83899	38733.0515	-107.75
1474	2022-02-02 00:34:00	38517.26	38542.48	38484.64	38523.01	103.76688	38731.924	5.75
1475	2022-02-02 00:35:00	38523.01	38568.53	38504.83	38511.2	25.92503	38730.9773	-11.810000000004948
1476	2022-02-02 00:36:00	38511.2	38533.85	38485.06	38496.21	39.85647	38729.8375	-14.989999999997963
1477	2022-02-02 00:37:00	38496.21	38505.95	38478.89	38480.25	25.92682	38728.4784	-15.959999999999127
1478	2022-02-02 00:38:00	38480.25	38496.24	38429.03	38481.63	59.40362	38726.3947	1.3799999999973807
1479	2022-02-02 00:39:00	38481.63	38498.84	38463.02	38469.03	30.05319	38724.1095	-12.599999999998545
1480	2022-02-02 00:40:00	38469.03	38472.52	38450.0	38453.46	18.01813	38721.948	-15.569999999999709
1481	2022-02-02 00:41:00	38453.46	38525.71	38453.46	38490.7	22.39708	38720.2538	37.23999999999796
1482	2022-02-02 00:42:00	38490.69	38524.91	38489.52	38517.6	14.10459	38718.9358	26.900000000001455
1483	2022-02-02 00:43:00	38517.59	38523.34	38500.0	38502.17	12.10983	38717.3022	-15.430000000000291
1484	2022-02-02 00:44:00	38504.58	38510.3	38500.0	38502.01	6.51371	38715.6565	-0.1599999999962165
1485	2022-02-02 00:45:00	38502.0	38506.99	38473.85	38480.9	15.34156	38713.9225	-21.110000000000582
1486	2022-02-02 00:46:00	38480.9	38585.46	38459.24	38584.79	23.54832	38712.7304	103.88999999999942
1487	2022-02-02 00:47:00	38584.79	38590.61	38541.96	38555.76	14.40376	38711.3974	-29.029999999998836
1488	2022-02-02 00:48:00	38555.76	38600.0	38555.76	38595.0	11.04389	38710.6314	39.23999999999796
1489	2022-02-02 00:49:00	38595.01	38634.42	38590.65	38622.39	14.20273	38710.5211	27.389999999999418
1490	2022-02-02 00:50:00	38622.38	38625.05	38600.91	38601.19	16.99784	38709.983	-21.19999999999709
1491	2022-02-02 00:51:00	38601.18	38616.31	38579.44	38616.3	8.52402	38709.8432	15.110000000000582
1492	2022-02-02 00:52:00	38616.3	38635.6	38612.76	38626.21	8.24623	38709.6967	9.909999999996217
1493	2022-02-02 00:53:00	38626.21	38680.0	38626.2	38647.18	16.56959	38710.048899999994	20.970000000001164
1494	2022-02-02 00:54:00	38647.2	38647.84	38599.89	38600.22	5.99662	38709.839700000004	-46.95999999999913
1495	2022-02-02 00:55:00	38600.23	38600.23	38554.61	38564.19	21.08014	38709.439699999995	-36.029999999998836
1496	2022-02-02 00:56:00	38564.19	38586.09	38526.1	38548.18	20.59132	38708.7724	-16.010000000002037
1497	2022-02-02 00:57:00	38550.39	38573.52	38526.82	38547.95	13.51364	38707.8921	-0.23000000000320142
1498	2022-02-02 00:58:00	38547.96	38576.0	38547.95	38550.54	4.82204	38706.649099999995	2.5900000000037835
1499	2022-02-02 00:59:00	38550.54	38571.82	38550.0	38557.27	4.46681	38705.2219	6.7299999999959255
1500	2022-02-02 01:00:00	38557.27	38580.0	38535.04	38569.35	9.33947	38703.5408	12.080000000001746
1501	2022-02-02 01:01:00	38569.35	38576.11	38552.35	38555.41	4.75787	38701.6949	-13.939999999995052
1502	2022-02-02 01:02:00	38555.4	38564.99	38512.46	38512.46	8.82277	38699.1415	-42.950000000004366
1503	2022-02-02 01:03:00	38512.47	38542.0	38512.36	38529.22	12.65716	38696.6329	16.760000000002037
1504	2022-02-02 01:04:00	38529.22	38531.88	38513.26	38520.0	5.50188	38693.678	-9.220000000001164
1505	2022-02-02 01:05:00	38520.0	38576.91	38512.36	38559.37	10.67438	38691.5146	39.37000000000262
1506	2022-02-02 01:06:00	38559.37	38589.28	38558.71	38589.28	3.07011	38689.6406	29.909999999996217
1507	2022-02-02 01:07:00	38587.98	38648.08	38571.38	38619.27	19.43047	38687.9833	29.989999999997963
1508	2022-02-02 01:08:00	38619.27	38644.59	38616.05	38643.08	6.45969	38686.4534	23.810000000004948
1509	2022-02-02 01:09:00	38643.09	38643.09	38620.37	38639.91	7.76038	38685.051999999996	-3.1699999999982538
1510	2022-02-02 01:10:00	38639.9	38654.75	38628.72	38650.11	16.47521	38683.5034	10.19999999999709
1511	2022-02-02 01:11:00	38650.11	38652.63	38630.51	38645.24	8.7976	38681.91	-4.870000000002619
1512	2022-02-02 01:12:00	38645.25	38665.57	38640.09	38651.17	9.42298	38679.8818	5.930000000000291
1513	2022-02-02 01:13:00	38651.18	38654.48	38636.99	38651.72	5.03511	38677.6777	0.5500000000029104
1514	2022-02-02 01:14:00	38651.71	38668.84	38650.85	38653.02	12.88819	38675.7278	1.2999999999956344
1515	2022-02-02 01:15:00	38653.02	38653.03	38571.01	38571.01	18.75273	38672.8626	-82.00999999999476
1516	2022-02-02 01:16:00	38571.02	38592.79	38561.83	38590.65	9.69795	38670.4202	19.639999999999418
1517	2022-02-02 01:17:00	38590.64	38590.65	38557.57	38585.99	20.37898	38667.8804	-4.6600000000034925
1518	2022-02-02 01:18:00	38585.99	38607.73	38572.07	38576.55	9.34352	38665.9026	-9.439999999995052
1519	2022-02-02 01:19:00	38576.56	38576.56	38549.99	38550.0	13.28264	38663.5263	-26.55000000000291
1520	2022-02-02 01:20:00	38550.0	38578.33	38518.36	38527.0	55.08501	38661.2268	-23.0
1521	2022-02-02 01:21:00	38526.99	38528.49	38494.89	38515.15	23.68129	38658.8475	-11.849999999998545
1522	2022-02-02 01:22:00	38515.16	38590.28	38514.37	38553.27	35.401	38657.182199999996	38.11999999999534
1523	2022-02-02 01:23:00	38553.28	38554.37	38520.87	38532.74	20.94396	38655.187600000005	-20.529999999998836
1524	2022-02-02 01:24:00	38531.95	38536.8	38508.15	38516.47	4.92964	38652.761	-16.2699999999968
1525	2022-02-02 01:25:00	38516.47	38516.47	38484.13	38484.13	6.78009	38650.2021	-32.34000000000378
1526	2022-02-02 01:26:00	38484.13	38503.34	38469.71	38480.38	26.43627	38647.2123	-3.75
1527	2022-02-02 01:27:00	38480.38	38510.85	38480.37	38499.47	25.702	38644.2969	19.090000000003783
1528	2022-02-02 01:28:00	38499.47	38517.73	38497.36	38517.72	14.14382	38641.3422	18.25
1529	2022-02-02 01:29:00	38517.72	38521.81	38488.68	38496.31	10.6845	38638.0823	-21.410000000003492
1530	2022-02-02 01:30:00	38496.31	38501.77	38426.0	38426.01	36.79051	38634.3663	-70.29999999999563
1531	2022-02-02 01:31:00	38426.01	38426.01	38374.78	38389.62	60.68044	38630.4564	-36.38999999999942
1532	2022-02-02 01:32:00	38389.62	38426.7	38374.78	38403.27	64.88425	38626.775499999996	13.64999999999418
1533	2022-02-02 01:33:00	38403.28	38444.9	38391.35	38426.34	14.04567	38623.4286	23.06999999999971
1534	2022-02-02 01:34:00	38426.34	38434.61	38397.12	38402.36	10.44401	38619.941	-23.979999999995925
1535	2022-02-02 01:35:00	38402.36	38438.19	38397.79	38399.92	14.84867	38616.5354	-2.4400000000023283
1536	2022-02-02 01:36:00	38399.91	38433.2	38375.01	38433.2	54.29833	38613.5536	33.279999999998836
1537	2022-02-02 01:37:00	38433.2	38433.2	38392.35	38402.88	18.53804	38610.6291	-30.31999999999971
1538	2022-02-02 01:38:00	38402.88	38437.86	38400.2	38437.77	37.22198	38607.9444	34.88999999999942
1539	2022-02-02 01:39:00	38434.18	38437.77	38409.99	38422.63	9.00684	38605.224799999996	-15.139999999999418
1540	2022-02-02 01:40:00	38422.64	38426.82	38386.99	38421.76	50.85654	38602.218499999995	-0.8699999999953434
1541	2022-02-02 01:41:00	38421.77	38437.78	38404.31	38427.52	25.43528	38598.862799999995	5.759999999994761
1542	2022-02-02 01:42:00	38427.52	38433.08	38399.09	38403.59	12.17057	38595.4296	-23.93000000000029
1543	2022-02-02 01:43:00	38403.58	38410.44	38393.01	38400.0	9.98738	38592.1491	-3.5899999999965075
1544	2022-02-02 01:44:00	38400.0	38408.92	38390.01	38404.6	8.87225	38588.98559999999	4.599999999998545
1545	2022-02-02 01:45:00	38404.6	38435.94	38403.46	38409.45	13.06291	38586.3206	4.849999999998545
1546	2022-02-02 01:46:00	38409.45	38437.58	38405.63	38434.04	17.67014	38584.4152	24.590000000003783
1547	2022-02-02 01:47:00	38434.04	38453.49	38434.04	38444.42	11.93196	38582.3129	10.37999999999738
1548	2022-02-02 01:48:00	38444.42	38449.99	38401.45	38407.07	13.94309	38579.787	-37.349999999998545
1549	2022-02-02 01:49:00	38407.08	38428.48	38403.17	38426.86	15.93698	38577.1886	19.790000000000873
1550	2022-02-02 01:50:00	38426.85	38449.9	38426.85	38449.89	9.93152	38574.8624	23.029999999998836
1551	2022-02-02 01:51:00	38449.9	38474.01	38449.89	38459.98	18.89654	38571.984599999996	10.090000000003783
1552	2022-02-02 01:52:00	38459.98	38459.99	38449.98	38450.64	8.19908	38568.3495	-9.340000000003783
1553	2022-02-02 01:53:00	38450.64	38451.65	38407.0	38410.0	19.12883	38564.421599999994	-40.63999999999942
1554	2022-02-02 01:54:00	38410.01	38415.0	38390.0	38390.01	13.15797	38560.570700000004	-19.989999999997963
1555	2022-02-02 01:55:00	38390.01	38405.56	38390.0	38402.16	6.66729	38556.7146	12.150000000001455
1556	2022-02-02 01:56:00	38402.17	38437.65	38398.52	38422.55	11.59442	38552.885700000006	20.389999999999418
1557	2022-02-02 01:57:00	38422.55	38424.92	38403.5	38410.54	15.11685	38548.7571	-12.010000000002037
1558	2022-02-02 01:58:00	38413.05	38442.99	38410.54	38425.92	5.67484	38544.7448	15.37999999999738
1559	2022-02-02 01:59:00	38425.92	38446.8	38423.58	38439.76	6.83983	38541.0929	13.840000000003783
1560	2022-02-02 02:00:00	38439.76	38472.65	38433.01	38449.45	17.83287	38537.2111	9.689999999995052
1561	2022-02-02 02:01:00	38449.45	38475.63	38449.45	38465.78	12.43661	38533.458699999996	16.330000000001746
1562	2022-02-02 02:02:00	38465.78	38467.64	38442.48	38447.66	11.27345	38529.6965	-18.119999999995343
1563	2022-02-02 02:03:00	38447.66	38465.77	38412.24	38422.2	14.32858	38525.9243	-25.460000000006403
1564	2022-02-02 02:04:00	38422.2	38422.21	38385.19	38401.23	16.39317	38522.317800000004	-20.969999999993888
1565	2022-02-02 02:05:00	38401.23	38433.15	38397.54	38433.14	6.74024	38519.083699999996	31.909999999996217
1566	2022-02-02 02:06:00	38433.13	38454.3	38431.96	38445.98	5.71757	38515.710699999996	12.840000000003783
1567	2022-02-02 02:07:00	38445.99	38450.54	38430.5	38441.06	2.62277	38512.1014	-4.92000000000553
1568	2022-02-02 02:08:00	38441.06	38477.69	38431.46	38477.69	18.85702	38509.078299999994	36.63000000000466
1569	2022-02-02 02:09:00	38477.69	38483.41	38470.0	38476.57	7.00408	38506.3026	-1.1200000000026193
1570	2022-02-02 02:10:00	38476.57	38483.24	38468.74	38476.62	3.2087	38504.0608	0.05000000000291038
1571	2022-02-02 02:11:00	38476.62	38511.53	38476.62	38511.52	12.31471	38502.8672	34.89999999999418
1572	2022-02-02 02:12:00	38511.53	38534.94	38505.4	38534.94	15.425	38501.9665	23.42000000000553
1573	2022-02-02 02:13:00	38534.94	38535.22	38516.01	38530.91	13.68126	38502.102999999996	-4.029999999998836
1574	2022-02-02 02:14:00	38530.91	38552.12	38529.01	38552.11	9.61234	38502.394	21.19999999999709
1575	2022-02-02 02:15:00	38552.12	38564.84	38552.01	38558.2	7.9134	38502.864	6.0899999999965075
1576	2022-02-02 02:16:00	38558.2	38564.63	38551.37	38558.24	8.88599	38503.484300000004	0.040000000000873115
1577	2022-02-02 02:17:00	38558.23	38600.0	38551.81	38595.62	16.24447	38504.638000000006	37.38000000000466
1578	2022-02-02 02:18:00	38595.62	38600.0	38594.33	38595.66	5.9719	38505.7783	0.040000000000873115
1579	2022-02-02 02:19:00	38595.65	38595.66	38575.66	38580.85	6.02794	38506.8965	-14.810000000004948
1580	2022-02-02 02:20:00	38580.84	38600.0	38573.58	38588.01	11.4657	38508.242	7.1600000000034925
1581	2022-02-02 02:21:00	38588.02	38617.56	38588.01	38599.6	20.02185	38509.331	11.589999999996508
1582	2022-02-02 02:22:00	38597.75	38599.12	38572.9	38576.02	5.74724	38509.9152	-23.580000000001746
1583	2022-02-02 02:23:00	38576.02	38612.94	38576.02	38607.9	7.73348	38510.9725	31.880000000004657
1584	2022-02-02 02:24:00	38607.9	38620.22	38597.54	38615.23	8.79837	38512.104699999996	7.330000000001746
1585	2022-02-02 02:25:00	38615.23	38617.94	38593.01	38609.31	9.61604	38513.3888	-5.92000000000553
1586	2022-02-02 02:26:00	38609.31	38609.32	38588.34	38596.42	4.03318	38513.5051	-12.889999999999418
1587	2022-02-02 02:27:00	38596.41	38616.96	38580.0	38600.01	8.19875	38513.9476	3.5900000000037835
1588	2022-02-02 02:28:00	38600.01	38600.01	38584.11	38584.13	3.08337	38513.838899999995	-15.880000000004657
1589	2022-02-02 02:29:00	38584.13	38604.33	38584.11	38604.33	5.65519	38513.6583	20.200000000004366
1590	2022-02-02 02:30:00	38604.33	38604.33	38582.1	38587.22	6.4087	38513.5186	-17.110000000000582
1591	2022-02-02 02:31:00	38587.22	38599.98	38569.22	38569.22	11.32434	38513.0478	-18.0
1592	2022-02-02 02:32:00	38569.23	38569.23	38551.98	38558.03	6.11592	38512.366	-11.190000000002328
1593	2022-02-02 02:33:00	38558.04	38586.48	38552.11	38563.38	3.26344	38511.528	5.349999999998545
1594	2022-02-02 02:34:00	38559.76	38586.49	38559.76	38577.64	7.35488	38511.302200000006	14.260000000002037
1595	2022-02-02 02:35:00	38577.65	38599.34	38573.46	38595.09	5.19656	38511.6112	17.44999999999709
1596	2022-02-02 02:36:00	38595.08	38609.99	38595.08	38605.77	3.33657	38512.1871	10.680000000000291
1597	2022-02-02 02:37:00	38605.77	38605.78	38600.91	38604.84	2.53736	38512.756	-0.930000000000291
1598	2022-02-02 02:38:00	38604.84	38619.67	38590.86	38601.72	9.31791	38513.2678	-3.1199999999953434
1599	2022-02-02 02:39:00	38601.72	38621.31	38596.14	38619.05	5.3999	38513.8856	17.330000000001746
1600	2022-02-02 02:40:00	38619.05	38649.64	38619.05	38624.53	18.33548	38514.4374	5.4799999999959255
1601	2022-02-02 02:41:00	38624.53	38639.07	38624.52	38625.0	6.83137	38515.1333	0.47000000000116415
1602	2022-02-02 02:42:00	38625.02	38625.02	38598.04	38604.78	4.51183	38516.0565	-20.220000000001164
1603	2022-02-02 02:43:00	38604.78	38639.46	38596.78	38630.64	14.39071	38517.070700000004	25.860000000000582
1604	2022-02-02 02:44:00	38630.64	38633.6	38618.99	38629.98	3.56319	38518.1705	-0.6599999999962165
1605	2022-02-02 02:45:00	38629.97	38629.98	38621.34	38628.16	5.00228	38518.8584	-1.819999999999709
1606	2022-02-02 02:46:00	38628.16	38633.55	38628.15	38632.03	2.63813	38519.285899999995	3.8699999999953434
1607	2022-02-02 02:47:00	38632.03	38639.73	38629.69	38634.9	5.23181	38519.4422	2.8700000000026193
1608	2022-02-02 02:48:00	38634.91	38638.64	38625.41	38628.11	10.27525	38519.2925	-6.790000000000873
1609	2022-02-02 02:49:00	38628.12	38629.58	38624.01	38625.51	4.99879	38519.1485	-2.599999999998545
1610	2022-02-02 02:50:00	38625.5	38625.51	38590.0	38590.5	8.4632	38518.5524	-35.01000000000204
1611	2022-02-02 02:51:00	38590.5	38616.84	38590.5	38599.83	4.03471	38518.0983	9.330000000001746
1612	2022-02-02 02:52:00	38599.84	38629.19	38599.83	38628.38	7.43979	38517.8704	28.549999999995634
1613	2022-02-02 02:53:00	38628.38	38657.78	38628.38	38640.38	11.6906	38517.757	12.0
1614	2022-02-02 02:54:00	38640.37	38659.43	38634.64	38657.0	5.58456	38517.7968	16.62000000000262
1615	2022-02-02 02:55:00	38657.0	38665.69	38650.77	38663.45	5.61023	38518.7212	6.44999999999709
1616	2022-02-02 02:56:00	38663.46	38663.46	38640.15	38640.15	9.75574	38519.2162	-23.299999999995634
1617	2022-02-02 02:57:00	38640.15	38651.14	38635.86	38644.36	7.0993	38519.7999	4.209999999999127
1618	2022-02-02 02:58:00	38647.91	38647.91	38621.72	38632.39	8.44779	38520.3583	-11.970000000001164
1619	2022-02-02 02:59:00	38632.4	38641.23	38616.7	38622.81	4.64182	38521.0864	-9.580000000001746
1620	2022-02-02 03:00:00	38619.71	38644.57	38610.8	38638.16	9.12227	38522.198000000004	15.35000000000582
1621	2022-02-02 03:01:00	38638.15	38659.39	38635.22	38654.51	8.39935	38523.5916	16.349999999998545
1622	2022-02-02 03:02:00	38654.51	38657.79	38650.85	38651.72	5.91383	38524.576100000006	-2.790000000000873
1623	2022-02-02 03:03:00	38651.71	38665.59	38651.71	38661.29	5.00183	38525.861600000004	9.569999999999709
1624	2022-02-02 03:04:00	38661.29	38686.44	38654.61	38686.43	14.2836	38527.561200000004	25.139999999999418
1625	2022-02-02 03:05:00	38686.44	38690.16	38671.24	38676.91	6.21549	38529.489	-9.519999999996799
1626	2022-02-02 03:06:00	38676.92	38690.05	38674.19	38674.51	8.8195	38531.4303	-2.400000000001455
1627	2022-02-02 03:07:00	38674.51	38676.0	38658.2	38663.31	5.6024	38533.0687	-11.200000000004366
1628	2022-02-02 03:08:00	38663.3	38673.42	38663.3	38667.83	3.73148	38534.5698	4.5200000000040745
1629	2022-02-02 03:09:00	38667.84	38679.98	38654.61	38676.54	6.5193	38536.3721	8.709999999999127
1630	2022-02-02 03:10:00	38676.53	38678.99	38660.81	38673.25	4.99234	38538.8445	-3.290000000000873
1631	2022-02-02 03:11:00	38673.24	38680.0	38668.57	38673.14	7.69703	38541.6797	-0.11000000000058208
1632	2022-02-02 03:12:00	38673.14	38699.0	38673.14	38694.29	8.24873	38544.5899	21.150000000001455
1633	2022-02-02 03:13:00	38694.28	38698.62	38675.7	38695.99	9.52615	38547.286400000005	1.6999999999970896
1634	2022-02-02 03:14:00	38696.0	38736.34	38680.98	38724.01	30.5938	38550.5029	28.020000000004075
1635	2022-02-02 03:15:00	38724.02	38749.99	38717.02	38738.23	68.41981	38553.886	14.220000000001164
1636	2022-02-02 03:16:00	38738.22	38738.99	38714.5	38722.75	7.93841	38556.781500000005	-15.480000000003201
1637	2022-02-02 03:17:00	38722.76	38722.76	38690.0	38691.85	12.93283	38559.6712	-30.900000000001455
1638	2022-02-02 03:18:00	38691.84	38691.84	38673.14	38679.17	10.77807	38562.0852	-12.680000000000291
1639	2022-02-02 03:19:00	38679.16	38692.15	38656.84	38666.02	11.90444	38564.519100000005	-13.150000000001455
1640	2022-02-02 03:20:00	38666.02	38689.32	38666.02	38684.24	6.53767	38567.1439	18.220000000001164
1641	2022-02-02 03:21:00	38684.25	38699.98	38677.63	38695.35	7.21247	38569.8222	11.110000000000582
1642	2022-02-02 03:22:00	38695.35	38705.93	38688.1	38698.15	8.27856	38572.7678	2.8000000000029104
1643	2022-02-02 03:23:00	38698.16	38698.16	38688.6	38698.13	3.18459	38575.74909999999	-0.020000000004074536
1644	2022-02-02 03:24:00	38698.14	38708.07	38688.98	38700.75	9.37293	38578.7106	2.6200000000026193
1645	2022-02-02 03:25:00	38700.74	38700.75	38688.6	38697.0	13.42665	38581.5861	-3.75
1646	2022-02-02 03:26:00	38696.99	38708.05	38696.99	38699.11	8.35282	38584.2368	2.110000000000582
1647	2022-02-02 03:27:00	38699.11	38699.12	38691.39	38693.41	4.61829	38586.7267	-5.69999999999709
1648	2022-02-02 03:28:00	38694.7	38694.7	38660.86	38674.65	6.84893	38589.4025	-18.760000000002037
1649	2022-02-02 03:29:00	38674.64	38679.44	38669.24	38674.58	3.32765	38591.8797	-0.06999999999970896
1650	2022-02-02 03:30:00	38674.57	38678.8	38650.99	38650.99	7.29419	38593.8907	-23.590000000003783
1651	2022-02-02 03:31:00	38650.99	38654.34	38639.29	38639.29	5.81109	38595.683800000006	-11.69999999999709
1652	2022-02-02 03:32:00	38639.3	38645.63	38635.11	38635.11	11.37943	38597.5285	-4.180000000000291
1653	2022-02-02 03:33:00	38635.11	38649.99	38635.11	38635.13	12.8292	38599.7798	0.01999999999679858
1654	2022-02-02 03:34:00	38635.13	38649.49	38632.23	38646.13	10.8398	38602.341	11.0
1655	2022-02-02 03:35:00	38646.13	38649.75	38607.93	38614.98	19.63619	38604.46920000001	-31.14999999999418
1656	2022-02-02 03:36:00	38614.98	38614.99	38600.73	38603.34	2.95702	38606.2771	-11.640000000006694
1657	2022-02-02 03:37:00	38603.34	38603.34	38579.95	38579.95	9.15217	38607.9712	-23.389999999999418
1658	2022-02-02 03:38:00	38579.95	38581.7	38561.1	38561.11	8.57138	38609.3231	-18.839999999996508
1659	2022-02-02 03:39:00	38561.11	38578.34	38560.62	38578.34	7.84706	38610.7089	17.229999999995925
1660	2022-02-02 03:40:00	38578.33	38603.99	38578.33	38591.65	10.04018	38612.1309	13.310000000004948
1661	2022-02-02 03:41:00	38591.64	38600.0	38583.37	38583.38	4.48307	38613.3069	-8.270000000004075
1662	2022-02-02 03:42:00	38583.37	38597.27	38548.46	38552.06	27.04103	38614.3509	-31.31999999999971
1663	2022-02-02 03:43:00	38552.06	38557.21	38544.87	38552.07	5.07394	38615.6496	0.010000000002037268
1664	2022-02-02 03:44:00	38552.07	38573.03	38545.72	38555.29	12.55516	38617.1902	3.220000000001164
1665	2022-02-02 03:45:00	38555.3	38570.79	38551.6	38558.99	4.85284	38618.4487	3.6999999999970896
1666	2022-02-02 03:46:00	38559.0	38567.71	38554.29	38560.01	7.44232	38619.58900000001	1.0200000000040745
1667	2022-02-02 03:47:00	38560.01	38570.0	38560.0	38560.01	4.18027	38620.7785	0.0
1668	2022-02-02 03:48:00	38560.01	38565.8	38558.97	38562.83	3.90683	38621.6299	2.819999999999709
1669	2022-02-02 03:49:00	38562.82	38565.0	38552.25	38564.86	5.53426	38622.5128	2.029999999998836
1670	2022-02-02 03:50:00	38564.85	38607.01	38564.08	38577.59	8.32631	38623.5225	12.729999999995925
1671	2022-02-02 03:51:00	38577.58	38591.34	38577.58	38585.69	5.89545	38624.2642	8.10000000000582
1672	2022-02-02 03:52:00	38585.68	38589.1	38577.12	38582.01	3.56246	38624.734899999996	-3.680000000000291
1673	2022-02-02 03:53:00	38582.01	38582.02	38577.13	38578.8	4.14638	38625.213800000005	-3.209999999999127
1674	2022-02-02 03:54:00	38578.8	38582.0	38569.45	38569.45	3.21857	38625.3872	-9.35000000000582
1675	2022-02-02 03:55:00	38569.46	38576.69	38567.77	38573.07	3.85756	38625.5359	3.6200000000026193
1676	2022-02-02 03:56:00	38573.08	38573.08	38552.97	38553.23	6.98211	38625.4858	-19.839999999996508
1677	2022-02-02 03:57:00	38553.22	38559.79	38550.0	38552.87	10.69696	38625.0583	-0.3600000000005821
1678	2022-02-02 03:58:00	38552.86	38552.87	38551.2	38552.86	4.77461	38624.630300000004	-0.010000000002037268
1679	2022-02-02 03:59:00	38552.87	38552.87	38552.86	38552.87	4.44228	38624.3505	0.010000000002037268
1680	2022-02-02 04:00:00	38552.87	38552.87	38510.96	38513.84	10.15079	38623.6088	-39.03000000000611
1681	2022-02-02 04:01:00	38513.85	38515.84	38482.01	38499.25	35.79658	38622.6053	-14.589999999996508
1682	2022-02-02 04:02:00	38499.25	38504.64	38498.58	38502.57	4.40809	38621.870800000004	3.319999999999709
1683	2022-02-02 04:03:00	38502.57	38502.58	38481.87	38486.65	11.16987	38620.6583	-15.919999999998254
